,b,angle,x/z,T_max
7737,2.0,0.5704034968220608,-0.25832408212685304,2.370000000000001
7738,2.0,0.5331113118327029,-0.2507115048473941,2.3800000000000012
7739,2.0,0.49518932282169525,-0.24307689852503675,2.3900000000000015
7740,2.0,0.45657768603881915,-0.23542439835393966,2.4000000000000012
7741,2.0,0.4172082668947515,-0.22775836409186875,2.410000000000001
7742,2.0,0.37700322607596537,-0.22008344877193792,2.4200000000000013
7743,2.0,0.3358733257342476,-0.21240468195413093,2.4300000000000015
7744,2.0,0.293715894192841,-0.2047275713647133,2.4400000000000013
7745,2.0,0.2504123737819749,-0.1970582278966686,2.450000000000001
7746,2.0,0.20582536005238086,-0.18940352042235878,2.4600000000000013
7747,2.0,0.15979502188237676,-0.1817712688123804,2.4700000000000015
7748,2.0,0.11213477176512329,-0.17417048610361385,2.4800000000000013
7749,2.0,0.06262603612437295,-0.16661168408682372,2.490000000000001
7750,2.0,0.011011961844757664,-0.15910726088305432,2.5000000000000013
7751,2.0,-0.04301010269851342,-0.15167199452968314,2.5100000000000016
7752,2.0,-0.09979747695402684,-0.14432367328600557,2.5200000000000014
7753,2.0,-0.15977238613874312,-0.13708390109223656,2.530000000000001
7754,2.0,-0.2234333477746517,-0.12997912448638288,2.5400000000000014
7755,2.0,-0.29136701019779404,-0.12304193293681065,2.5500000000000016
7756,2.0,-0.3642588575915075,-0.11631268267464283,2.5600000000000014
7757,2.0,-0.4428996319629339,-0.10984147392578483,2.570000000000001
7758,2.0,-0.5281817395676149,-0.10369045290771321,2.5800000000000014
7759,2.0,-0.6210760028163986,-0.09793627968426534,2.5900000000000016
7760,2.0,-0.7225740302340393,-0.09267235449590788,2.6000000000000014
7761,2.0,-0.8335767782690262,-0.08800998690377948,2.610000000000001
7762,2.0,-0.9547102868722481,-0.08407714883582172,2.6200000000000014
7763,2.0,-1.0860644244230702,-0.08101299403366254,2.6300000000000017
7764,2.0,-1.22689093904095,-0.07895650649859572,2.6400000000000015
7765,2.0,-1.3753621455704685,-0.07802922883612261,2.6500000000000012
7766,2.0,-1.5285443181114244,-0.07831521898679122,2.6600000000000015
7767,2.0,1.458885251387776,-0.07984464555408999,2.6700000000000017
7768,2.0,1.3076562375216694,-0.08258771711281954,2.6800000000000015
7769,2.0,1.1627730198923782,-0.0864614471878808,2.6900000000000013
7770,2.0,1.0266577481853623,-0.09134577883953351,2.7000000000000015
7771,2.0,0.9006003273578176,-0.09710236625219953,2.7100000000000017
7772,2.0,0.7849069370563877,-0.10359038372477157,2.7200000000000015
7773,2.0,0.6791875234371588,-0.11067694468836338,2.7300000000000013
7774,2.0,0.5826472901833853,-0.11824240225555285,2.7400000000000015
7775,2.0,0.4943133312434177,-0.12618199240828767,2.7500000000000018
7776,2.0,0.413182875538743,-0.13440534600367093,2.7600000000000016
7777,2.0,0.3383068918118075,-0.1428349979457533,2.7700000000000014
7778,2.0,0.26882940373653996,-0.15140458143113936,2.7800000000000016
7779,2.0,0.20399999622413006,-0.160057066783545,2.790000000000002
7780,2.0,0.14317175885291505,-0.16874320121087638,2.8000000000000016
7781,2.0,0.08579230053564507,-0.17742019513820484,2.8100000000000014
7782,2.0,0.03139220793054163,-0.1860506473287711,2.8200000000000016
7783,2.0,-0.0204267398359168,-0.19460167928915087,2.830000000000002
7784,2.0,-0.07000249643049047,-0.2030442437955311,2.8400000000000016
7785,2.0,-0.11762237866401488,-0.21135257403872987,2.8500000000000014
7786,2.0,-0.1635313151716294,-0.21950374433720304,2.8600000000000017
7787,2.0,-0.20793879332151427,-0.2274773184280079,2.870000000000002
7788,2.0,-0.25102465252843315,-0.23525506606598018,2.8800000000000017
7789,2.0,-0.2929438896345016,-0.24282073270377916,2.8900000000000015
7790,2.0,-0.33383063509179906,-0.2501598503368192,2.9000000000000017
7791,2.0,-0.3738014414718364,-0.25725958024275697,2.910000000000002
7792,2.0,-0.4129580056145941,-0.26410858042891505,2.9200000000000017
7793,2.0,-0.45138942602509596,-0.2706968922290535,2.9300000000000015
7794,2.0,-0.4891740794446025,-0.2770158417576235,2.9400000000000017
7795,2.0,-0.5263811853420501,-0.2830579529135168,2.950000000000002
7796,2.0,-0.5630721143734971,-0.2888168693892528,2.9600000000000017
7797,2.0,-0.5993014864012723,-0.2942872837349119,2.9700000000000015
7798,2.0,-0.6351180951376434,-0.29946487198729993,2.9800000000000018
7799,2.0,-0.6705656895644131,-0.3043462327333806,2.990000000000002
7800,2.0,-0.7056836366907976,-0.30892882975575114,3.0000000000000018
7801,2.0,-0.7405074857004346,-0.31321093762437896,3.0100000000000016
7802,2.0,-0.7750694498962204,-0.3171915897665123,3.020000000000002
7803,2.0,-0.8093988199080898,-0.320870528676107,3.030000000000002
7804,2.0,-0.8435223192474132,-0.3242481580234094,3.040000000000002
7805,2.0,-0.8774644113605967,-0.32732549650088066,3.0500000000000016
7806,2.0,-0.9112475657641027,-0.33010413329843447,3.060000000000002
7807,2.0,-0.9448924895649253,-0.3325861851429374,3.070000000000002
7808,2.0,-0.9784183296253433,-0.3347742548672256,3.080000000000002
7809,2.0,-1.0118428497751768,-0.33667139149501824,3.0900000000000016
7810,2.0,-1.0451825867719748,-0.33828105184207,3.100000000000002
7811,2.0,-1.0784529881309814,-0.3396070636422995,3.110000000000002
7812,2.0,-1.1116685344691626,-0.3406535902117686,3.120000000000002
7813,2.0,-1.1448428486128863,-0.34142509666430904,3.1300000000000017
7814,2.0,-1.17798879339125,-0.34192631769114695,3.140000000000002
7815,2.0,-1.2111185597660412,-0.3421622269137478,3.150000000000002
7816,2.0,-1.2442437467235352,-0.3421380078148412,3.160000000000002
7817,2.0,-1.277375434166442,-0.3418590262476271,3.1700000000000017
7818,2.0,-1.3105242498890526,-0.3413308045178655,3.180000000000002
7819,2.0,-1.3437004315903054,-0.3405589970281872,3.190000000000002
7820,2.0,-1.3769138847739617,-0.3395493674687467,3.200000000000002
7821,2.0,-1.4101742372987691,-0.33830776753344427,3.2100000000000017
7822,2.0,-1.4434908912723574,-0.3368401171364883,3.220000000000002
7823,2.0,-1.4768730729274364,-0.3351523861001597,3.230000000000002
7824,2.0,-1.510329881077567,-0.3332505772813282,3.240000000000002
7825,2.0,-1.5438703347194043,-0.33114071110162197,3.2500000000000018
7826,2.0,1.5640892332603817,-0.32882881144418374,3.260000000000002
7827,2.0,1.5303545141957393,-0.32632089287869515,3.2700000000000022
7828,2.0,1.4965090968760872,-0.3236229491758192,3.280000000000002
7829,2.0,1.4625438035585188,-0.3207409430724274,3.290000000000002
7830,2.0,1.4284492920317324,-0.31768079724993875,3.300000000000002
7831,2.0,1.3942160015889162,-0.3144483864898407,3.3100000000000023
7832,2.0,1.3598340958518582,-0.3110495309729973,3.320000000000002
7833,2.0,1.3252934017430325,-0.3074899906927258,3.330000000000002
7834,2.0,1.290583343832505,-0.30377546095588526,3.340000000000002
7835,2.0,1.2556928732008321,-0.2999115689514506,3.3500000000000023
7836,2.0,1.2206103898551794,-0.2959038713723307,3.360000000000002
7837,2.0,1.1853236576108794,-0.291757853083668,3.370000000000002
7838,2.0,1.1498197102012304,-0.287478926839692,3.380000000000002
7839,2.0,1.1140847471998232,-0.2830724340616092,3.3900000000000023
7840,2.0,1.0781040181274073,-0.2785436467012659,3.400000000000002
7841,2.0,1.0418616928625222,-0.27389777022977774,3.410000000000002
7842,2.0,1.005340716174295,-0.2691399478074081,3.420000000000002
7843,2.0,0.9685226438381815,-0.2642752657112609,3.4300000000000024
7844,2.0,0.9313874573690656,-0.25930876012152626,3.440000000000002
7845,2.0,0.8939133538981381,-0.2542454253959577,3.450000000000002
7846,2.0,0.8560765071143329,-0.24909022399707614,3.460000000000002
7847,2.0,0.8178507944680323,-0.2438480982786843,3.4700000000000024
7848,2.0,0.7792074849712285,-0.23852398438938888,3.480000000000002
7849,2.0,0.740114880897675,-0.2331228286132031,3.490000000000002
7850,2.0,0.7005379054557227,-0.2276496065437397,3.500000000000002
7851,2.0,0.6604376270392983,-0.22210934558257714,3.5100000000000025
7852,2.0,0.61977070891685,-0.21650715136860008,3.5200000000000022
7853,2.0,0.5784887711480657,-0.2108482388891968,3.530000000000002
7854,2.0,0.5365376490772742,-0.20513796920337746,3.5400000000000023
7855,2.0,0.49385652989724743,-0.1993818929302815,3.5500000000000025
7856,2.0,0.4503769454763549,-0.1935858019356309,3.5600000000000023
7857,2.0,0.4060215958971814,-0.18775579099772507,3.570000000000002
7858,2.0,0.36070297402036083,-0.1818983316711271,3.5800000000000023
7859,2.0,0.31432175703073023,-0.17602036111143876,3.5900000000000025
7860,2.0,0.26676492669239854,-0.1701293893032683,3.6000000000000023
7861,2.0,0.2179035766037519,-0.1642336289731171,3.610000000000002
7862,2.0,0.16759036330176202,-0.15834215349694936,3.6200000000000023
7863,2.0,0.11565656067807695,-0.15246508935026118,3.6300000000000026
7864,2.0,0.061908687305839136,-0.14661385110011926,3.6400000000000023
7865,2.0,0.006124699610502575,-0.14080142856643182,3.650000000000002
7866,2.0,-0.05195021052472335,-0.13504273746308176,3.6600000000000024
7867,2.0,-0.11260809284881615,-0.12935504629088518,3.6700000000000026
7868,2.0,-0.17618272896996734,-0.12375849293380929,3.6800000000000024
7869,2.0,-0.24305364324256115,-0.11827670326305104,3.690000000000002
7870,2.0,-0.3136487770910005,-0.11293751924516791,3.7000000000000024
7871,2.0,-0.3884444177397216,-0.107773832539523,3.7100000000000026
7872,2.0,-0.46796018331351985,-0.10282449666563907,3.7200000000000024
7873,2.0,-0.5527458296634195,-0.09813525000770854,3.730000000000002
7874,2.0,-0.6433554711313405,-0.09375951573546935,3.7400000000000024
7875,2.0,-0.7403038802045769,-0.08975884822392859,3.7500000000000027
7876,2.0,-0.8439997147127585,-0.08620267477838356,3.7600000000000025
7877,2.0,-0.9546533184130588,-0.08316686836500016,3.7700000000000022
7878,2.0,-1.0721640321421138,-0.08073065669439454,3.7800000000000025
7879,2.0,-1.196004709731421,-0.07897154418215624,3.7900000000000027
7880,2.0,-1.3251367805730636,-0.07795840640204814,3.8000000000000025
7881,2.0,-1.4579990938529257,-0.07774368677690052,3.8100000000000023
7882,2.0,1.5489875023523636,-0.07835638895478968,3.8200000000000025
7883,2.0,1.4148431514849324,-0.07979780491155194,3.8300000000000027
7884,2.0,1.283315589502907,-0.082041282459894,3.8400000000000025
7885,2.0,1.1562547402067926,-0.08503601448876172,3.8500000000000023
7886,2.0,1.0350351555599964,-0.08871355051487871,3.8600000000000025
7887,2.0,0.920499998200897,-0.09299516653758355,3.8700000000000028
7888,2.0,0.8130037528833757,-0.09779849977224223,3.8800000000000026
7889,2.0,0.7125131113449151,-0.10304257414302073,3.8900000000000023
7890,2.0,0.6187248263426599,-0.10865104257953027,3.9000000000000026
7891,2.0,0.5311726626096025,-0.11455390700867339,3.910000000000003
7892,2.0,0.4493108544052,-0.12068813646914098,3.9200000000000026
7893,2.0,0.3725723474026813,-0.12699758729128213,3.9300000000000024
7894,2.0,0.30040560060063143,-0.13343253871263375,3.9400000000000026
7895,2.0,0.23229538413320264,-0.13994905666768567,3.950000000000003
7896,2.0,0.16777265890293794,-0.1465083157640899,3.9600000000000026
7897,2.0,0.10641753827193907,-0.15307595091587425,3.9700000000000024
7898,2.0,0.04785817972502509,-0.1596214725658856,3.9800000000000026
7899,2.0,-0.008232500040138027,-0.1661177572049002,3.990000000000003
7900,2.0,-0.06214109492839063,-0.17254061276623525,4.000000000000003
7901,2.0,-0.11411825261522161,-0.17886841254721247,4.0100000000000025
7902,2.0,-0.16438309182195118,-0.18508178896751343,4.020000000000003
7903,2.0,-0.21312728953173501,-0.1911633780790931,4.030000000000003
7904,2.0,-0.26051875125081114,-0.19709760631542333,4.040000000000003
7905,2.0,-0.30670484490934913,-0.2028705119531985,4.0500000000000025
7906,2.0,-0.3518152155780706,-0.2084695948564602,4.060000000000002
7907,2.0,-0.3959642161050606,-0.21388368912975395,4.070000000000003
7908,2.0,-0.4392529957996338,-0.2191028542557529,4.080000000000003
7909,2.0,-0.481771290197736,-0.22411828111145513,4.0900000000000025
7910,2.0,-0.523598952635179,-0.2289222099463425,4.100000000000003
7911,2.0,-0.564807264545882,-0.23350785797717805,4.110000000000003
7912,2.0,-0.6054600570751215,-0.23786935472271364,4.120000000000003
7913,2.0,-0.6456146722915124,-0.24200168358324844,4.130000000000003
7914,2.0,-0.6853227882707317,-0.24590062847932045,4.140000000000002
7915,2.0,-0.7246311287299402,-0.2495627246136213,4.150000000000003
7916,2.0,-0.7635820747462132,-0.25298521262136725,4.160000000000003
7917,2.0,-0.8022141933847717,-0.2561659955358741,4.170000000000003
7918,2.0,-0.8405626957535816,-0.25910359812541556,4.180000000000003
7919,2.0,-0.8786598350486859,-0.26179712826066187,4.190000000000003
7920,2.0,-0.916535253508999,-0.26424624005405206,4.200000000000003
7921,2.0,-0.954216285819281,-0.2664510985773452,4.210000000000003
7922,2.0,-0.9917282253422917,-0.26841234601460384,4.220000000000002
7923,2.0,-1.0290945585929252,-0.27013106914761525,4.230000000000003
7924,2.0,-1.0663371725572026,-0.27160876810142903,4.240000000000003
7925,2.0,-1.1034765387811032,-0.2728473263010256,4.250000000000003
7926,2.0,-1.1405318775880549,-0.2738489816075891,4.260000000000003
7927,2.0,-1.1775213053098483,-0.27461629861560005,4.270000000000003
7928,2.0,-1.2144619670202745,-0.2751521421009788,4.280000000000003
7929,2.0,-1.2513701569297768,-0.27545965161658365,4.290000000000003
7930,2.0,-1.288261428324199,-0.27554221723516853,4.3000000000000025
7931,2.0,-1.3251506947016602,-0.2754034564419759,4.310000000000003
7932,2.0,-1.362052323572088,-0.27504719217992857,4.320000000000003
7933,2.0,-1.3989802242285576,-0.2744774320502756,4.330000000000003
7934,2.0,-1.4359479306732819,-0.27369834867084103,4.340000000000003
7935,2.0,-1.472968680780505,-0.2727142611929902,4.350000000000003
7936,2.0,-1.5100554927006027,-0.2715296179772775,4.360000000000003
7937,2.0,-1.547221239452045,-0.2701489804266632,4.370000000000003
7938,2.0,1.557113930980766,-0.2685770079753395,4.380000000000003
7939,2.0,1.5197519076184154,-0.2668184442307255,4.390000000000003
7940,2.0,1.4822724634909932,-0.26487810426620845,4.400000000000003
7941,2.0,1.444662564985904,-0.2627608630628369,4.410000000000003
7942,2.0,1.4069089464622286,-0.26047164509952464,4.4200000000000035
7943,2.0,1.3689980276225837,-0.25801541509352854,4.430000000000003
7944,2.0,1.330915826196396,-0.255397169896134,4.440000000000003
7945,2.0,1.2926478648130306,-0.25262193155277324,4.450000000000003
7946,2.0,1.2541790708350131,-0.24969474154237203,4.460000000000003
7947,2.0,1.2154936677880406,-0.24662065621776266,4.470000000000003
7948,2.0,1.1765750568626172,-0.24340474347776253,4.480000000000003
7949,2.0,1.1374056867672937,-0.24005208071226675,4.490000000000003
7950,2.0,1.0979669099808995,-0.23656775407480532,4.5000000000000036
7951,2.0,1.058238823175016,-0.2329568591528954,4.510000000000003
7952,2.0,1.0182000892508516,-0.22922450312570564,4.520000000000003
7953,2.0,0.9778277380481388,-0.22537580852171119,4.530000000000003
7954,2.0,0.93709694232926,-0.22141591871695443,4.540000000000003
7955,2.0,0.8959807651063001,-0.2173500053482592,4.550000000000003
7956,2.0,0.8544498737523237,-0.21318327785651148,4.560000000000003
7957,2.0,0.812472215604303,-0.20892099542446857,4.570000000000003
7958,2.0,0.7700126489119656,-0.20456848163339533,4.580000000000004
7959,2.0,0.7270325219969727,-0.20013114223550724,4.590000000000003
7960,2.0,0.6834891923492987,-0.1956144865276222,4.600000000000003
7961,2.0,0.6393354760910201,-0.19102415291913669,4.610000000000003
7962,2.0,0.5945190167817482,-0.18636593941876634,4.620000000000003
7963,2.0,0.548981560937994,-0.18164583992463545,4.6300000000000034
7964,2.0,0.502658125928573,-0.17687008739745266,4.640000000000003
7965,2.0,0.45547604417460347,-0.17204520523387312,4.650000000000003
7966,2.0,0.4073538659737721,-0.16717806844482558,4.660000000000004
7967,2.0,0.35820010204804514,-0.16227597659020354,4.6700000000000035
7968,2.0,0.3079117865194521,-0.15734674083516725,4.680000000000003
7969,2.0,0.25637284214637474,-0.15239878798058268,4.690000000000003
7970,2.0,0.20345223342641253,-0.1474412848817307,4.700000000000003
7971,2.0,0.14900190131482752,-0.14248428729525045,4.7100000000000035
7972,2.0,0.09285448847323043,-0.13753891785345598,4.720000000000003
7973,2.0,0.03482089013202152,-0.13261757848979933,4.730000000000003
7974,2.0,-0.025312291321716057,-0.1277342030982086,4.740000000000004
7975,2.0,-0.08778524165157242,-0.12290455626685257,4.7500000000000036
7976,2.0,-0.15286712854670656,-0.11814658318222965,4.760000000000003
7977,2.0,-0.22085758566415165,-0.1134808135982831,4.770000000000003
7978,2.0,-0.2920868527953209,-0.10893081809023819,4.780000000000003
7979,2.0,-0.36691362666331145,-0.10452370616983592,4.790000000000004
7980,2.0,-0.4457192744836509,-0.1002906412038908,4.800000000000003
7981,2.0,-0.5288965935833864,-0.09626732405844798,4.810000000000003
7982,2.0,-0.6168308547820041,-0.09249436389058074,4.820000000000004
7983,2.0,-0.7098706518063586,-0.08901741036777935,4.830000000000004
7984,2.0,-0.8082864740658081,-0.0858868716865366,4.840000000000003
7985,2.0,-0.9122164910158957,-0.08315700153233316,4.850000000000003
7986,2.0,-1.0216023947114121,-0.0808841337147538,4.860000000000003
7987,2.0,-1.1361235186111711,-0.07912391592032308,4.870000000000004
7988,2.0,-1.255143913922296,-0.07792758069488172,4.8800000000000034
7989,2.0,-1.3776918438874979,-0.07733759139828492,4.890000000000003
7990,2.0,-1.5024899750335592,-0.07738333531615278,4.900000000000004
7991,2.0,1.5135485839354774,-0.0780777470968656,4.910000000000004
7992,2.0,1.3888130021410565,-0.07941566940791736,4.9200000000000035
7993,2.0,1.2663948473922624,-0.08137435329171794,4.930000000000003
7994,2.0,1.1475793429455166,-0.08391592170183988,4.940000000000003
7995,2.0,1.0333470273377325,-0.08699113317119347,4.950000000000004
7996,2.0,0.9243412882826318,-0.09054358833817677,4.9600000000000035
7997,2.0,0.8208872710492585,-0.09451363570722204,4.970000000000003
7998,2.0,0.7230441065881984,-0.09884152133764784,4.980000000000004
7999,2.0,0.6306708658936973,-0.1034696288233433,4.990000000000004
8000,2.1,0.809673266131711,-0.502951504476352,1.0
8001,2.1,0.780781550846295,-0.4880246202039128,1.01
8002,2.1,0.751637563131807,-0.4732469182021359,1.02
8003,2.1,0.7222247320929286,-0.4586124067960912,1.03
8004,2.1,0.6925243935468035,-0.44411532174880347,1.04
8005,2.1,0.6625154624606634,-0.42975012404289853,1.05
8006,2.1,0.6321740438238372,-0.4155115000683165,1.06
8007,2.1,0.6014729681488501,-0.4013943646527766,1.07
8008,2.1,0.5703812341792308,-0.3873938675106204,1.08
8009,2.1,0.5388633366758928,-0.3735054038688037,1.09
8010,2.1,0.5068784509897242,-0.3597246302725293,1.1
8011,2.1,0.47437943799169824,-0.3460474869004234,1.11
8012,2.1,0.4413116221114119,-0.33247022816324123,1.12
8013,2.1,0.40761128073066777,-0.3189894639683304,1.1300000000000001
8014,2.1,0.3732037635738034,-0.3056022148736756,1.1400000000000001
8015,2.1,0.3380011340159786,-0.2923059855321484,1.1500000000000001
8016,2.1,0.30189918749336836,-0.279098862490341,1.1600000000000001
8017,2.1,0.2647736512523821,-0.26597964478583097,1.1700000000000002
8018,2.1,0.22647529841018557,-0.25294801923101534,1.1800000000000002
8019,2.1,0.18682360878629836,-0.2400047973202534,1.1900000000000002
8020,2.1,0.145598466131083,-0.22715223819398414,1.2000000000000002
8021,2.1,0.10252917714918319,-0.21439449337510774,1.2100000000000002
8022,2.1,0.05727980463116352,-0.2017382261982665,1.2200000000000002
8023,2.1,0.009429386675331476,-0.18919348543534012,1.2300000000000002
8024,2.1,-0.04155498378525927,-0.1767749541821083,1.2400000000000002
8025,2.1,-0.09635507557949063,-0.16450376066893957,1.2500000000000002
8026,2.1,-0.15585238185237463,-0.15241014167546235,1.2600000000000002
8027,2.1,-0.22119813721574877,-0.14053741339488426,1.2700000000000002
8028,2.1,-0.29390860083767156,-0.12894795767095363,1.2800000000000002
8029,2.1,-0.375990509027776,-0.11773229695618394,1.2900000000000003
8030,2.1,-0.4700932366934225,-0.10702277048694543,1.3000000000000003
8031,2.1,-0.5796556698763012,-0.097013541085718,1.3100000000000003
8032,2.1,-0.708938088191712,-0.08798755112175519,1.3200000000000003
8033,2.1,-0.8626564869447072,-0.08034555798931615,1.3300000000000003
8034,2.1,-1.0446729412401854,-0.07461705194358295,1.3400000000000003
8035,2.1,-1.2551856172768296,-0.07140790269732593,1.3500000000000003
8036,2.1,-1.4871413759774994,-0.07123953630128922,1.3600000000000003
8037,2.1,1.4162029724034269,-0.07432780439769442,1.3700000000000003
8038,2.1,1.1896544524869048,-0.08047832288317996,1.3800000000000003
8039,2.1,0.9877380086653963,-0.08920024206589029,1.3900000000000003
8040,2.1,0.8149710005206956,-0.09991505791845645,1.4000000000000004
8041,2.1,0.6696394357635229,-0.11210111081627301,1.4100000000000004
8042,2.1,0.547384855289785,-0.12534229712493475,1.4200000000000004
8043,2.1,0.4435356774309994,-0.1393227913248352,1.4300000000000004
8044,2.1,0.3540577555237947,-0.15380529282008565,1.4400000000000004
8045,2.1,0.27575382952120747,-0.16860960516177473,1.4500000000000004
8046,2.1,0.20617701665567514,-0.18359608143116224,1.4600000000000004
8047,2.1,0.14347566826281793,-0.19865389782525278,1.4700000000000004
8048,2.1,0.0862478230495152,-0.21369301393389847,1.4800000000000004
8049,2.1,0.033425114543465084,-0.2286387069397311,1.4900000000000004
8050,2.1,-0.01581424768701181,-0.24342784315192756,1.5000000000000004
8051,2.1,-0.06210911258289956,-0.2580063104674195,1.5100000000000005
8052,2.1,-0.1059615752601567,-0.2723272273600264,1.5200000000000005
8053,2.1,-0.14777054233431547,-0.28634967442687004,1.5300000000000005
8054,2.1,-0.18785626590229731,-0.30003778039755213,1.5400000000000005
8055,2.1,-0.22647842314171598,-0.3133600505515607,1.5500000000000005
8056,2.1,-0.2638495642786766,-0.326288862134765,1.5600000000000005
8057,2.1,-0.30014521378349773,-0.3388000755158185,1.5700000000000005
8058,2.1,-0.3355115327308683,-0.35087272591004526,1.5800000000000005
8059,2.1,-0.37007118760257524,-0.36248877134419083,1.5900000000000005
8060,2.1,-0.4039278876083554,-0.3736328799390004,1.6000000000000005
8061,2.1,-0.4371699242317425,-0.38429224470154927,1.6100000000000005
8062,2.1,-0.46987295616225955,-0.39445641759233585,1.6200000000000006
8063,2.1,-0.5021022184071388,-0.40411715715217295,1.6300000000000006
8064,2.1,-0.5339142882317788,-0.41326828576476515,1.6400000000000006
8065,2.1,-0.5653585072113446,-0.4219055539099838,1.6500000000000006
8066,2.1,-0.5964781343373158,-0.4300265096781995,1.6600000000000006
8067,2.1,-0.6273112872182183,-0.43763037246971,1.6700000000000006
8068,2.1,-0.6578917151300359,-0.44471791026678203,1.6800000000000006
8069,2.1,-0.6882494377371438,-0.45129132018986784,1.6900000000000006
8070,2.1,-0.7184112758156211,-0.45735411227073497,1.7000000000000006
8071,2.1,-0.7484012946225528,-0.46291099652029055,1.7100000000000006
8072,2.1,-0.7782411762032437,-0.46796777345756874,1.7200000000000006
8073,2.1,-0.8079505335758341,-0.47253122831352046,1.7300000000000006
8074,2.1,-0.8375471771326446,-0.47660902914011866,1.7400000000000007
8075,2.1,-0.8670473415683575,-0.480209629050449,1.7500000000000007
8076,2.1,-0.8964658800518422,-0.48334217279546904,1.7600000000000007
8077,2.1,-0.9258164310995023,-0.48601640785305705,1.7700000000000007
8078,2.1,-0.9551115626091593,-0.48824260016872234,1.7800000000000007
8079,2.1,-0.984362896714805,-0.490031454647898,1.7900000000000007
8080,2.1,-1.0135812184830228,-0.4913940404593297,1.8000000000000007
8081,2.1,-1.0427765709552161,-0.492341721169402,1.8100000000000007
8082,2.1,-1.071958338622392,-0.4928860896895211,1.8200000000000007
8083,2.1,-1.1011353210791783,-0.4930389079837602,1.8300000000000007
8084,2.1,-1.130315798326791,-0.49281205145243306,1.8400000000000007
8085,2.1,-1.1595075889676532,-0.49221745787941956,1.8500000000000008
8086,2.1,-1.1887181023479356,-0.4912670808070849,1.8600000000000008
8087,2.1,-1.2179543855510742,-0.48997284718250195,1.8700000000000008
8088,2.1,-1.2472231660188078,-0.4883466191023221,1.8800000000000008
8089,2.1,-1.2765308904721187,-0.48640015947085463,1.8900000000000008
8090,2.1,-1.3058837607183729,-0.48414510137647915,1.9000000000000008
8091,2.1,-1.3352877668604566,-0.4815929209851607,1.9100000000000008
8092,2.1,-1.3647487183656095,-0.4787549137462679,1.9200000000000008
8093,2.1,-1.3942722734048163,-0.4756421737048136,1.9300000000000008
8094,2.1,-1.4238639668356525,-0.4722655757153504,1.9400000000000008
8095,2.1,-1.4535292371720876,-0.4686357603557538,1.9500000000000008
8096,2.1,-1.4832734528619305,-0.46476312134376135,1.9600000000000009
8097,2.1,-1.5131019381766917,-0.4606577952651229,1.9700000000000009
8098,2.1,-1.5430199990082687,-0.4563296534293399,1.9800000000000009
8099,2.1,1.5685597047276099,-0.4517882956769976,1.9900000000000009
8100,2.1,1.5384465182520102,-0.4470430459714489,2.000000000000001
8101,2.1,1.508227686198085,-0.44210294961691377,2.0100000000000007
8102,2.1,1.477897709897362,-0.43697677195477924,2.020000000000001
8103,2.1,1.4168817009362518,-0.4261998356889402,2.030000000000001
8104,2.1,1.3861839452485103,-0.4205652142230777,2.040000000000001
8105,2.1,1.355351529349226,-0.4147767913979761,2.0500000000000007
8106,2.1,1.324378018272567,-0.4088419558242491,2.060000000000001
8107,2.1,1.2932566740848905,-0.40276783235235014,2.070000000000001
8108,2.1,1.261980408975553,-0.396561287826394,2.080000000000001
8109,2.1,1.2305417335621005,-0.39022893750222454,2.0900000000000007
8110,2.1,1.1989326996483045,-0.38377715207603547,2.100000000000001
8111,2.1,1.1671448365583887,-0.3772120652811722,2.110000000000001
8112,2.1,1.1351690800328327,-0.3705395820225369,2.120000000000001
8113,2.1,1.1029956925063296,-0.3637653870304675,2.130000000000001
8114,2.1,1.070614173391032,-0.35689495402931765,2.140000000000001
8115,2.1,1.0380131577510556,-0.3499335554305273,2.1500000000000012
8116,2.1,1.0051803014684204,-0.3428862725761331,2.160000000000001
8117,2.1,0.9721021506567131,-0.3357580065769122,2.170000000000001
8118,2.1,0.938763992661352,-0.32855348981029764,2.180000000000001
8119,2.1,0.9051496854798587,-0.32127729816763556,2.1900000000000013
8120,2.1,0.8712414618188673,-0.31393386416926783,2.200000000000001
8121,2.1,0.8370197032520339,-0.3065274911005995,2.210000000000001
8122,2.1,0.8024626790194745,-0.29906236836439304,2.220000000000001
8123,2.1,0.7675462428738004,-0.2915425882961451,2.2300000000000013
8124,2.1,0.7322434799742692,-0.28397216475332204,2.240000000000001
8125,2.1,0.6965242940927407,-0.27635505386906545,2.250000000000001
8126,2.1,0.6603549232317358,-0.26869517746150584,2.260000000000001
8127,2.1,0.6236973690560892,-0.2609964497173205,2.2700000000000014
8128,2.1,0.5865087221581591,-0.2532628079310298,2.280000000000001
8129,2.1,0.5487403609292885,-0.24549824829092493,2.290000000000001
8130,2.1,0.510336996456876,-0.2377068679735154,2.300000000000001
8131,2.1,0.4712355291063721,-0.22989291516128513,2.3100000000000014
8132,2.1,0.4313636738938308,-0.22206084906093812,2.320000000000001
8133,2.1,0.39063830092603935,-0.2142154126087571,2.330000000000001
8134,2.1,0.3489634234849928,-0.20636172135756076,2.340000000000001
8135,2.1,0.30622774905233496,-0.19850537311637156,2.3500000000000014
8136,2.1,0.26230168689696204,-0.19065258435570395,2.360000000000001
8137,2.1,0.21703367896889822,-0.1828103613301153,2.370000000000001
8138,2.1,0.17024568811451718,-0.1749867164842804,2.3800000000000012
